ID,Artist,Title,Year,MP3 Avaliable,Link,Style-Katie,Notes,Superlike,Random,filename,mp3s,wav
2631,Evelyn Knight,Brush Those Tears From Your Eyes,1949.0,Online,http://www.jazz-on-line.com/a/mp3z/1949_081.mp3,None,musical,,903,2631-None,2631-None.mp3,
2154,Bennie Moten's Kansas City Orchestra,Justrite ,1928.0,Online,http://www.jazz-on-line.com/a/mp5c/VIC42924-1.mp3,Charleston,,,2402,2154-Charleston,2154-Charleston.mp3,
1860,Luis Russell And His Orchestra,Saratoga Drag,1930.0,Online,http://www.jazz-on-line.com/a/2014/VocE-35758-C.mp3,Balboa,,,1795,1860-Balboa,1860-Balboa.mp3,
2128,Louis Armstrong And His Orchestra,Indian Cradle Song,1930.0,Online,http://www.jazz-on-line.com/a/mp4c/OKe403999-A.mp3,Lindy,,,851,2128-Lindy,2128-Lindy.mp3,
2171,Kay Kyser And His Orchestra,Thinking Of You,1939.0,Online,http://www.jazz-on-line.com/a/mp3a/COLB23941-1.mp3,None,too slow,,1902,2171-None,2171-None.mp3,
2575,Al Jolson,Ol' Man River,1928.0,Online,http://www.jazz-on-line.com/a/mp3x/1928_039end.mp3,None,singing,,415,2575-None,2575-None.mp3,
2845,Chet Baker & Piero Umiliani,Improvvisando In Blues,1958.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485349.mp3,None,too complex,,28,2845-None,2845-None.mp3,
2092,Etta Jones Acc By J.C. Heard And His Orchestra,Among My Souvenirs,1946.0,Online,http://www.jazz-on-line.com/a/2016/CA499899.mp3,None,musical,,1529,2092-None,2092-None.mp3,
2005,Lani Mcintyre And His Hawaiians,Palace In Paradise,1937.0,Online,http://www.jazz-on-line.com/a/mp3d/BruDLA907-A.mp3,None,hawaiian,,556,2005-None,2005-None.mp3,
383,Stan Getz Boppers,Stan Gets Along,1949.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485799.mp3,None,too fast,,1655,0383-None,0383-None.mp3,
2497,Carmen Miranda And The Bando Da Lua,Cae-Cae,1941.0,Online,http://www.jazz-on-line.com/a/mp3h/DH480829.mp3,None,latin,,1332,2497-None,2497-None.mp3,
2532,Fred Hall And His Sugar Babies,It Goes Like This (That Funny Melody),1928.0,Online,http://www.jazz-on-line.com/a/mp5c/OKe401136-C.mp3,None,musical,,2272,2532-None,2532-None.mp3,
170,Mildred Bailey And Her Alleycats,Honeysuckle Rose,1935.0,Online,http://www.jazz-on-line.com/a/mp5c/DEC60202.mp3,Lindy,,,706,0170-Lindy,0170-Lindy.mp3,
2608,Blythe's Washboard Band,Bohunkus Blues,1926.0,Online,http://www.jazz-on-line.com/a/mp4c/GENG13683.mp3,None,"quality, too complex",,493,2608-None,2608-None.mp3,
2673,Marek Weber And His Orchestra,Medley Of Waltzes,1945.0,Online,http://www.jazz-on-line.com/a/mp3e/V-D397B.mp3,None,other,,768,2673-None,2673-None.mp3,
2172,Gene Krupa And His Orchestra,The Caissons Go Rolling Along,1942.0,Online,http://www.jazz-on-line.com/a/mp3a/OKE32311-1.mp3,None,musical,,1644,2172-None,2172-None.mp3,
2567,Jimmy Dorsey And His Orchestra,My Sister And I,1941.0,Online,http://www.jazz-on-line.com/a/mp3y/1941_007.mp3,None,too slow,,545,2567-None,2567-None.mp3,
2774,Louis Armstrong And His Orchestra,Black And Blue,1929.0,Online,http://www.jazz-on-line.com/a/mp3a/COLZSP5056.mp3,Blues,slow swing,,2268,2774-Blues,2774-Blues.mp3,
2503,Carmen Miranda And The Bando Da Lua,Diz Que Tem,1941.0,Online,http://www.jazz-on-line.com/a/mp3h/DH480841.mp3,None,latin,,2250,2503-None,2503-None.mp3,
347,Fats Waller And His Rhythm,Squeeze Me,1939.0,Online,http://www.jazz-on-line.com/a/mp3a/BLU041528-1.mp3,None,too complex,,471,0347-None,0347-None.mp3,
1883,Leadbelly,In New Orleans,1943.0,Online,http://www.jazz-on-line.com/a/mp4c/MUS5132.mp3,None,bluegrass,,1152,1883-None,1883-None.mp3,
3006,Swing And Sway With Sammy Kaye,Sometimes I'm Happy,1938.0,Online,http://www.jazz-on-line.com/a/mp3y/1938_341.mp3,Blues,"slow swing, not great",,1141,3006-Blues,3006-Blues.mp3,
2707,Hal Kemp And His Orch,You've Got Me Crying Again,1939.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC031842.mp3,Blues,slow swing,,1305,2707-Blues,2707-Blues.mp3,
2347,Arthur Godfrey,The Thing,1950.0,Online,http://www.jazz-on-line.com/a/mp3z/1950_255.mp3,None,seachanty,,2769,2347-None,2347-None.mp3,
2348,Wingie Manone And His Orchestra,She's Crying For Me,1940.0,Online,http://www.jazz-on-line.com/a/2015/CL498701.mp3,Lindy,,"Yes! - I know the song, just not this version",2215,2348-Lindy,2348-Lindy.mp3,
2702,Bunny Berigan And His Orchestra,Let 'Er Go,1937.0,Online,http://www.jazz-on-line.com/a/mp5c/VIC011673.mp3,Lindy,,,169,2702-Lindy,2702-Lindy.mp3,
2055,Guy Lombardo Royal Canadians,Without That Gal (V C L),1931.0,Online,http://www.jazz-on-line.com/a/mp5c/COLW151588-1.mp3,None,other,,706,2055-None,2055-None.mp3,
2602,Cook And His Dreamland Orchestra,High Fever,1926.0,Online,http://www.jazz-on-line.com/a/2015/CL499330.mp3,Charleston,,,159,2602-Charleston,2602-Charleston.mp3,
1986,Ipana Troubadours (Sam Lanin),Dream Kisses,1927.0,Online,http://www.jazz-on-line.com/a/mp3x/1928_129.mp3,Shag,quality,,2527,1986-Shag,1986-Shag.mp3,
1901,Lola Ameche Feat. O/al Trace,Hitsity Hotsity,1951.0,Online,http://www.jazz-on-line.com/a/mp3z/1951_233.mp3,None,musical,,1504,1901-None,1901-None.mp3,
2405,Nat Shilkret And Victor Orchestra,Glad Rag Doll,1929.0,Online,http://www.jazz-on-line.com/a/2c17/BB506112.mp3,None,singing,,2608,2405-None,2405-None.mp3,
2051,Alec Templeton (Voice And Piano Impression),Improvisation On Five Varied Melodies,1938.0,Online,http://www.jazz-on-line.com/a/mp3h/DH480860.mp3,None,musical,,2633,2051-None,2051-None.mp3,
2281,Billy Eckstine,Intrigue,1947.0,Online,http://www.jazz-on-line.com/a/mp5c/MGM47S254.mp3,None,musical,,2230,2281-None,2281-None.mp3,
2909,Tommy Dorsey And His Orchestra,Yours Is My Heart Alone,1940.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC048431-3.mp3,None,other,,2504,2909-None,2909-None.mp3,
2119,Chick Webb And His Orchestra,Harlem Congo,1937.0,Online,http://www.jazz-on-line.com/a/2b17/HA507561.mp3,Balboa,,,2560,2119-Balboa,2119-Balboa.mp3,
2332,Milt Herth Quartet,La De Doody Doo,1938.0,Online,http://www.jazz-on-line.com/a/mp3y/1938_247.mp3,Balboa,not great,,1713,2332-Balboa,2332-Balboa.mp3,
2541,Bessie Smith,Honey Man Blues,1926.0,Online,http://www.jazz-on-line.com/a/mp5c/COLW142875-3.mp3,None,not great,,2520,2541-None,2541-None.mp3,
2160,Hampton Hawes Quartet,Blues Of A Sort,1956.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485176.mp3,None,too complex,,1134,2160-None,2160-None.mp3,
2468,Charlie Parker Quintet,Don't Blame Me,1947.0,Online,http://www.jazz-on-line.com/a/mp3b/DIAD1116.mp3,None,too complex,,533,2468-None,2468-None.mp3,
2663,Art Mooney And His Orchestra,Nuttin' For Christmas,1957.0,Online,http://www.jazz-on-line.com/a/mp3e/MGM12092x.mp3,None,musical,,399,2663-None,2663-None.mp3,
2731,Candido Camero Feat. Al Cohn,Candi Bar,1956.0,Online,http://www.jazz-on-line.com/a/_inc/TS490750.mp3,None,too complex,,500,2731-None,2731-None.mp3,
2713,Kenny Clarke And His 52nd Steet Boys,Epistrophy,1946.0,Online,http://www.jazz-on-line.com/a/2015/CL499189.mp3,None,too complex,,1067,2713-None,2713-None.mp3,
2359,Light Crust Doughboys,Five Foot Two,1936.0,Online,http://www.jazz-on-line.com/a/2b17/BB507792.mp3,Charleston,not great,,2542,2359-Charleston,2359-Charleston.mp3,
2287,Benny Carter Quintet,Street Scene,1952.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485274.mp3,Blues,slow drag,"Yes! - I haven't heard this before, adding to my playlist...",769,2287-Blues,2287-Blues.mp3,
2870,Four Freshmen,Charmaine,1956.0,Online,http://www.jazz-on-line.com/a/mp3z/1956_367.mp3,None,musical,,1000,2870-None,2870-None.mp3,
2149,Danny Polo And His Swing Stars,Jazz Me Blues,1938.0,Online,http://www.jazz-on-line.com/a/2016/BB502176.mp3,Balboa,,"Yes! - I haven't heard this before, adding to my playlist...",654,2149-Balboa,2149-Balboa.mp3,
1963,Carmen Miranda And The Bando Da Lua,Tico-Tico No Fuba,1945.0,Online,http://www.jazz-on-line.com/a/mp3h/DH480921.mp3,None,latin,,2710,1963-None,1963-None.mp3,
2655,Les Brown And His Orchestra,It's Only A Paper Moon,1944.0,Online,http://www.jazz-on-line.com/a/2c17/BB503318.mp3,Lindy,not great,,1555,2655-Lindy,2655-Lindy.mp3,
2883,Les Brown Band,Dardanella,1948.0,Online,http://www.jazz-on-line.com/a/2c17/Ar505226.mp3,None,other,,2840,2883-None,2883-None.mp3,
1143,Fletcher Henderson And His Orchestra,Christopher Columbus (A Rhythm Cocktail),1936.0,Online,http://www.jazz-on-line.com/a/mp3y/1936_143.mp3,Lindy,,,2879,1143-Lindy,1143-Lindy.mp3,
2176,Frank Froeba,The One I Love Belongs to Somebody Else,1942.0,Online,http://www.jazz-on-line.com/a/2017/DV511157.mp3,None,"too slow, quality",,2257,2176-None,2176-None.mp3,
2828,Freddy Gardner & His Mess Mates (With Abe Walters At Challen’s Multi-Tone Piano),My Blue Heaven (B) If I Had You (Rhythm Section Plus With Scat Vocal),1943.0,Online,http://www.jazz-on-line.com/a/2c17/DV506889.mp3,Balboa,,,1816,2828-Balboa,2828-Balboa.mp3,
1127,Lester Young Quartet,"Just You, Just Me",1943.0,Online,http://www.jazz-on-line.com/a/mp4c/MERHL1.mp3,Lindy,,,547,1127-Lindy,1127-Lindy.mp3,
2226,Nat Shilkret And Victor Orchestra,My Heart Is Bluer Than Your Eyes,1930.0,Online,http://www.jazz-on-line.com/a/2c17/BB506171.mp3,None,other,,826,2226-None,2226-None.mp3,
2873,William Kapell,The Eighteenth Variation (Rachmaninoff: Rhapsody On A Theme Of Paganini),1953.0,Online,http://www.jazz-on-line.com/a/mp3z/1953_155.mp3,None,other,,570,2873-None,2873-None.mp3,
2893,Wynonie Harris Acc By Lucky Millinder And His Orchestra,Oh Babe!,1950.0,Online,http://www.jazz-on-line.com/a/2015/CL499542.mp3,Lindy,,,2655,2893-Lindy,2893-Lindy.mp3,
2185,Hazel Scott,Hungarian Rhapsody No.2,1940.0,Online,http://www.jazz-on-line.com/a/mp5c/DEC68485.mp3,None,too complex,,1454,2185-None,2185-None.mp3,
2600,Miss Valaida Med Winstrup Olesens Swingband,I Can't Give You Anything But Love,1940.0,Online,http://www.jazz-on-line.com/a/mp3d/Ton1064-A.mp3,None,too slow,,401,2600-None,2600-None.mp3,
2078,Cline's Collegians,Peruna,1928.0,Online,http://www.jazz-on-line.com/a/mp3h/BRUDAL-718-4.mp3,Charleston,,,495,2078-Charleston,2078-Charleston.mp3,
2912,Artie Shaw And His Orchestra,This Is It,1939.0,Online,http://www.jazz-on-line.com/a/mp4c/BLU031868-1.mp3,Lindy,not great,,1536,2912-Lindy,2912-Lindy.mp3,
2014,Geraldo And His Orchestra,Don't Sweetheart Me (V Sally Douglas),1944.0,Online,http://www.jazz-on-line.com/a/mp3b/Joh035.mp3,Lindy,quality,,2956,2014-Lindy,2014-Lindy.mp3,
2457,Harry James And His Orchestra,Sharp As A Tack,1941.0,Online,http://www.jazz-on-line.com/a/mpRR/Col30332-1.mp3,Lindy,,,317,2457-Lindy,2457-Lindy.mp3,
2481,Howard Hanson & The Eastman-Rochester Orchestra,The Winter Is Past,1941.0,Online,http://www.jazz-on-line.com/a/_inc/DH494507.mp3,None,classical,,1940,2481-None,2481-None.mp3,
2534,Richard Hayman And His Orchestra,April In Portugal,1953.0,Online,http://www.jazz-on-line.com/a/mp3z/1953_086.mp3,None,musical,,410,2534-None,2534-None.mp3,
2106,Les Brown And Doris Day,He'll Have To Cross The Atlantic,1945.0,Online,http://www.jazz-on-line.com/a/mp4c/COLCO34718.mp3,Lindy,not great,,1844,2106-Lindy,2106-Lindy.mp3,
2197,Jimmie Lunceford And His Orchestra,Monotony In Four Flats,1940.0,Online,http://www.jazz-on-line.com/a/mp3d/ColWC-3071-A.mp3,Balboa,not great,,45,2197-Balboa,2197-Balboa.mp3,
2802,Stan Getz & Gerry Mulligan,That Old Feeling,1957.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485128.mp3,None,too complex,,1926,2802-None,2802-None.mp3,
1925,Bing Crosby And Trotter's Orchestra,Between A Kiss And A Sigh,1938.0,Online,http://www.jazz-on-line.com/a/mp3e/DECDLA1689.mp3,None,musical,,2528,1925-None,1925-None.mp3,
2313,The Original Dixie Land Jazz Band,Original Dixieland One Step,1936.0,Online,http://www.jazz-on-line.com/a/mp3l/LS488824.mp3,None,too complex,,104,2313-None,2313-None.mp3,
984,Joe Turner,Sweet Sixteen,1952.0,Online,http://www.jazz-on-line.com/a/mp4c/ATL787.mp3,Blues,traditional,,839,0984-Blues,0984-Blues.mp3,
2162,Eartha Kitt,I Want To Be Evil,1953.0,Online,http://www.jazz-on-line.com/a/mp3z/1953_215.mp3,None,musical,,2012,2162-None,2162-None.mp3,
2967,Shorty Rogers & His Giants,Pirouette,1953.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485100.mp3,None,too complex,,984,2967-None,2967-None.mp3,
2060,Boots And His Buddies,Marie,1936.0,Online,http://www.jazz-on-line.com/a/mp3b/BLU99359.mp3,Balboa,not great,,871,2060-Balboa,2060-Balboa.mp3,
2398,Peggy Lee,Lover,1952.0,Online,http://www.jazz-on-line.com/a/mp3z/1952_028.mp3,None,musical,,2172,2398-None,2398-None.mp3,
1183,Alvino Rey And His Orchestra,Deep In The Heart Of Texas,1941.0,Online,http://www.jazz-on-line.com/a/mp3a/BLU061916.mp3,None,"quality, too complex",,47,1183-None,1183-None.mp3,
2965,Fred Astaire W Johnny Green,"Top Hat, White Tie And Tails",1935.0,Online,http://www.jazz-on-line.com/a/mp3a/BRUB17736-2.mp3,Balboa,,,2896,2965-Balboa,2965-Balboa.mp3,
2003,Thelonious Monk,All Alone,1957.0,Online,http://www.jazz-on-line.com/a/mp3t/TS481635.mp3,None,too slow,,2661,2003-None,2003-None.mp3,
2009,Arthur Fiedler & The Boston Pops Orchestra,Bolero (Abrieviated To Under 3 Minutes),1954.0,Online,http://www.jazz-on-line.com/a/_inc/DH494987.mp3,None,classical,,927,2009-None,2009-None.mp3,
1695,Pat Flowers And His Rhythm,Shoe Shine Shuffle,1947.0,Online,http://www.jazz-on-line.com/a/2c17/BB503360.mp3,Lindy,boogie woogie,,1728,1695-Lindy,1695-Lindy.mp3,
1742,Louis Prima and his New Orleans Gang,A Good Man Is Hard To Find,1939.0,Online,http://www.jazz-on-line.com/a/mp5c/DEC65952.mp3,Lindy,,"Yes! - I haven't heard this before, adding to my playlist...",2349,1742-Lindy,1742-Lindy.mp3,
1862,Helen Humes Acc By Dexter Gordon's Orchestra,Helen's Advice,1950.0,Online,http://www.jazz-on-line.com/a/2016/CL500650.mp3,Blues,soul,,1260,1862-Blues,1862-Blues.mp3,
2816,Sleepy John Estes,Diving Duck Blues,1929.0,Online,http://www.jazz-on-line.com/a/mp3a/BLU55596-2.mp3,Blues,"traditional, not great",,1499,2816-Blues,2816-Blues.mp3,
2920,Harry James And His Orchestra (Helen Forrest Voc),But Not For Me,1941.0,Online,http://www.jazz-on-line.com/a/mp3e/V-D380A1.mp3,None,"quality, singing",,1313,2920-None,2920-None.mp3,
2660,Elvis Presley,Don't Be Cruel,1956.0,Online,http://www.jazz-on-line.com/a/mp3z/1956_001.mp3,Lindy,boogie woogie,,2187,2660-Lindy,2660-Lindy.mp3,
1997,Erroll Garner Trio,People Will Say We're In Love,1950.0,Online,http://www.jazz-on-line.com/a/mp5c/COLCO44426.mp3,None,too complex,,1216,1997-None,1997-None.mp3,
2626,Ben Pollack And His Californians,"Sweet Sue, Just You",1928.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC43541-5.mp3,Lindy,not great,,1277,2626-Lindy,2626-Lindy.mp3,
1880,Broadway Bellhops,Sa-Lu-Ta ! [6/8 One-Step],1927.0,Online,http://www.jazz-on-line.com/a/2b17/BB508814.mp3,None,musical,,2146,1880-None,1880-None.mp3,
2688,Nat King Cole,To The Ends Of The Earth,1956.0,Online,http://www.jazz-on-line.com/a/mp3z/1956_192.mp3,None,musical,,2694,2688-None,2688-None.mp3,
2769,Allen Brothers,Maybe Next Week Sometime Pt.2,1930.0,Online,http://www.jazz-on-line.com/a/mp4c/BLU62996.mp3,None,country,,2342,2769-None,2769-None.mp3,
2889,Louis Armstrong And His Orchestra,Kiss Of Fire,1952.0,Online,http://www.jazz-on-line.com/a/mp3o/DEC82703.mp3,Blues,slow swing,Yes! - One of my favorites,1103,2889-Blues,2889-Blues.mp3,
2785,Claude Thornhill And His Orchestra,Concerto For Two (A Love Song),1941.0,Online,http://www.jazz-on-line.com/a/mp3y/1941_327.mp3,None,too slow,,296,2785-None,2785-None.mp3,
1891,Muggsy Spanier And His Jazz Band,When My Dreamboat Comes Home,1954.0,Online,http://www.jazz-on-line.com/a/2014/CL497366.mp3,Lindy,,,227,1891-Lindy,1891-Lindy.mp3,
2061,Isham Jones Orchestra,Not A Cloud In The Sky,1930.0,Online,http://www.jazz-on-line.com/a/mp3a/BRUC5742.mp3,Shag,,,2704,2061-Shag,2061-Shag.mp3,
2618,Buddy Bertinat,Shine,1940.0,Online,http://www.jazz-on-line.com/a/2016/BB502086.mp3,Balboa,not great,,1710,2618-Balboa,2618-Balboa.mp3,
2366,Benny Goodman Quartet,Vibraphone Blues,1936.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC97774-1.mp3,Blues,"slow drag, not great",,1126,2366-Blues,2366-Blues.mp3,
3008,Billie Holiday And Her Orchestra,I'm Gonna Lock My Heart,1938.0,Online,http://www.jazz-on-line.com/a/mp4c/CBS23154-1.mp3,Lindy,,,2335,3008-Lindy,3008-Lindy.mp3,
2872,Little Jack Little,When My Sugar Walks Down The Street,1952.0,Online,http://www.jazz-on-line.com/a/2016/BB502014.mp3,None,"talking, musical",,1478,2872-None,2872-None.mp3,
2983,Stan Kenton's Orchestra,Unison Riff,1947.0,Online,http://www.jazz-on-line.com/a/_inc/DH494567.mp3,None,too complex,,304,2983-None,2983-None.mp3,
2049,Joe Turner Accompanied By Dave Bartholomew And His Orchestra,Love My Baby (Little Bitty Baby),1950.0,Online,http://www.jazz-on-line.com/a/2015/CL498666.mp3,Lindy,boogie woogie,,2445,2049-Lindy,2049-Lindy.mp3,
2837,Martha Raye With Dave Rose Orchestra,Melancholy Mood,1939.0,Online,http://www.jazz-on-line.com/a/mp3d/BruLA1896.mp3,None,musical,,1373,2837-None,2837-None.mp3,
2980,Gid Tanner's Skillet Lickers,Liberty,1928.0,Online,http://www.jazz-on-line.com/a/mp4c/COLW147253-1.mp3,None,"quality, Bluesgrass",,1465,2980-None,2980-None.mp3,
2209,Sidney Bechet And His New Orleans Feetwarmers,Twelfth Street Rag,1941.0,Online,http://www.jazz-on-line.com/a/mp4c/RCA20-3120.mp3,Balboa,,"Yes! - I know the song, just not this version",2648,2209-Balboa,2209-Balboa.mp3,
2531,Duke Ellington,Grace Valse,1959.0,Online,http://www.jazz-on-line.com/a/_inc/TS490476.mp3,None,too complex,,357,2531-None,2531-None.mp3,
1116,Leroy Anderson And His ''Pops'' Concert Orchestra,The Typewriter,1953.0,Online,http://www.jazz-on-line.com/a/mp3o/DEC85198.mp3,None,musical,,153,1116-None,1116-None.mp3,
2838,Ozzie Nelson And His Orchestra,Quicker Than You Can Say Jack Robinson,1935.0,Online,http://www.jazz-on-line.com/a/mp3y/1936_235.mp3,None,other,,2679,2838-None,2838-None.mp3,
2756,Jon And Sandra Steele,My Happiness,1948.0,Online,http://www.jazz-on-line.com/a/mp3z/1948_016.mp3,None,singing,,813,2756-None,2756-None.mp3,
1875,Lucky Millinder And His Orchestra,Little Girl Don't Cry,1949.0,Online,http://www.jazz-on-line.com/a/mp3b/VicD9VB-17.mp3,Blues,"traditional, not great",,692,1875-Blues,1875-Blues.mp3,
2258,Broadway Bellhops,Honey Bunch,1926.0,Online,http://www.jazz-on-line.com/a/2b17/BB508559.mp3,Charleston,,,1452,2258-Charleston,2258-Charleston.mp3,
1962,Joe Haymes And His Orchestra,Uncle Joe's Music Store,1933.0,Online,http://www.jazz-on-line.com/a/2b17/AR509678.mp3,Shag,,,691,1962-Shag,1962-Shag.mp3,
2011,Zez Confrey And His Orchestra,Polly,1927.0,Online,http://www.jazz-on-line.com/a/2c17/BB506020.mp3,None,not great,,775,2011-None,2011-None.mp3,
2017,Teddy Wilson Sextet,"I Surrender, Dear",1944.0,Online,http://www.jazz-on-line.com/a/2016/DH501790.mp3,Blues,"slow swing, quality",,10,2017-Blues,2017-Blues.mp3,
2075,Benny Carter Orchestra,Lazy Afternoon,1937.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485853.mp3,Blues,slow swing,"Yes! - I haven't heard this before, adding to my playlist...",2978,2075-Blues,2075-Blues.mp3,
2157,Louis Armstrong,"Oh, Lawd, I'm On My Way",1957.0,Online,http://www.jazz-on-line.com/a/mp3t/TS481167.mp3,None,too complex,,860,2157-None,2157-None.mp3,
2759,Billy Costello,Let's All Sing Like The Birdies Sing,1938.0,Online,http://www.jazz-on-line.com/a/mp4c/DECDTB3200.mp3,None,musical,,1736,2759-None,2759-None.mp3,
2569,Blind Alfred Reed,Beware,1929.0,Online,http://www.jazz-on-line.com/a/_inc/MA495565.mp3,None,bluegrass,,1034,2569-None,2569-None.mp3,
2182,Buck Clayton With Marlowe Morris Trio,I Want A Little Girl,1953.0,Online,http://www.jazz-on-line.com/a/2014/CL497095.mp3,Lindy,,,1831,2182-Lindy,2182-Lindy.mp3,
2104,Roy Rogers,Cajon Stomp,1947.0,Online,http://www.jazz-on-line.com/a/2c17/Ar505010.mp3,Balboa,,,493,2104-Balboa,2104-Balboa.mp3,
2418,Eddie Miller And His Big Band,The Song Is You,1943.0,Online,http://www.jazz-on-line.com/a/mp3l/LS488786.mp3,Lindy,,,2041,2418-Lindy,2418-Lindy.mp3,
106,Les Brown And His Orchestra,Boogie Woogie Piggy,1941.0,Online,http://www.jazz-on-line.com/a/mp3c/CBS29740-1.mp3,Lindy,,,1373,0106-Lindy,0106-Lindy.mp3,
2607,Ted Daffan's Texans,Shut That Gate,1946.0,Online,http://www.jazz-on-line.com/a/mp5c/COLHCO1808.m,None,quality,,2348,2607-None,2607-None.mp3,
153,Lucky Millinder And His Orchestra,"Slide, Mr Trombone",1941.0,Online,http://www.jazz-on-line.com/a/mp3c/DEC69438.mp3,Blues,Traditional,,2044,0153-Blues,0153-Blues.mp3,
903,Gertrude Lawrence And Jack Buchanan,"A Cup Of Coffee, A Sandwich, And You",1926.0,Online,http://www.jazz-on-line.com/a/mp3x/1926_050.mp3,None,musical,,2455,0903-None,0903-None.mp3,
1115,Carter Family,Give Me Your Love And I'll Give You Mine,1936.0,Online,http://www.jazz-on-line.com/a/mp3o/DEC61129-B.mp3,None,country,,1289,1115-None,1115-None.mp3,
2544,Hit Of The Week Orch (Hirsch),Singing A Song To The Stars (Vdr),1930.0,Online,http://www.jazz-on-line.com/a/mp3o/HIT1080.mp3,None,other,,2859,2544-None,2544-None.mp3,
2134,Anson Weeks And His Orchestra,My Very Good Friend The Milkman,1935.0,Online,http://www.jazz-on-line.com/a/2b17/BB508679.mp3,None,"quality, other",,2956,2134-None,2134-None.mp3,
423,Toscanini And The Nbc Symphony Orchestra,Nutcracker Suite Part 1 & 2,1945.0,Online,http://www.jazz-on-line.com/a/2c17/Ar504267.mp3,None,Musical,,790,0423-None,0423-None.mp3,
2053,Nat King Cole Feat. Billy May's Orchestra,Can't I?,1953.0,Online,http://www.jazz-on-line.com/a/mp3z/1953_121.mp3,None,singing,,1346,2053-None,2053-None.mp3,
2485,Rudy Vallee And His Connecticut Yankees,I'll Take Romance,1938.0,Online,http://www.jazz-on-line.com/a/mp3y/1938_362.mp3,None,too slow,,642,2485-None,2485-None.mp3,
1158,Nite Owls,I Saw Your Face In The Moon,1937.0,Online,http://www.jazz-on-line.com/a/mp5c/VOCSA2875.mp3,Balboa,,,1948,1158-Balboa,1158-Balboa.mp3,
2708,Dizzy Gillespie & His Operatic Strings Orchestra,My Old Flame,1952.0,Online,http://www.jazz-on-line.com/a/2016/DH501204.mp3,Blues,"quality, slow swing",,2873,2708-Blues,2708-Blues.mp3,
1958,George Russell & His Smalltet,Witch Hunt,1956.0,Online,http://www.jazz-on-line.com/a/_inc/TS491593.mp3,None,too complex,,1986,1958-None,1958-None.mp3,
1869,Mills Brothers,Sweeter Than Sugar,1934.0,Online,http://www.jazz-on-line.com/a/mp4c/DEC38613.mp3,Balboa,not great,,515,1869-Balboa,1869-Balboa.mp3,
1900,Andy Kirk And Clouds Of Joy,No Answer (Vhenry Wells),1941.0,Online,http://www.jazz-on-line.com/a/mp5c/DEC69522.mp3,None,other,,1398,1900-None,1900-None.mp3,
2579,King Cole Trio,Body And Soul,1944.0,Online,http://www.jazz-on-line.com/a/2b17/BB507897.mp3,None,too complex,,1505,2579-None,2579-None.mp3,
2961,Ben Selvin And His Orchestra,Wherever You Are,1928.0,Online,http://www.jazz-on-line.com/a/mp3x/1928_185.mp3,Charleston,quality,,1459,2961-Charleston,2961-Charleston.mp3,
1688,Lionel Hampton And His Orchestra,Tempo and Swing,1940.0,Online,http://www.jazz-on-line.com/a/mp3b/VIC044728-1.mp3,Balboa,,,447,1688-Balboa,1688-Balboa.mp3,
2867,Bing Crosby And George Stoll,Down By The River,1935.0,Online,http://www.jazz-on-line.com/a/mp4c/DECDLA94.mp3,None,other,,2595,2867-None,2867-None.mp3,
2331,Eddy Howard And His Orchestra,Melancholy Me,1954.0,Online,http://www.jazz-on-line.com/a/mp3z/1954_110.mp3,None,singing,,629,2331-None,2331-None.mp3,
2164,Vaughn Monroe And His Orchestra With The Four V's,The Corporal Told The Private,1943.0,Online,http://www.jazz-on-line.com/a/2c17/Ar505329.mp3,None,quality,,1897,2164-None,2164-None.mp3,
2970,Una Mae Carlisle,Anything,1941.0,Online,http://www.jazz-on-line.com/a/mp5c/BLU066881-1.mp3,Lindy,"slow swing, not great",,522,2970-Lindy,2970-Lindy.mp3,
2974,Art Hodes' Chicagoans,Yellow Dog Blues,1944.0,Online,http://www.jazz-on-line.com/a/_inc/TS490616.mp3,Blues,slow drag,"Yes! - I know the song, just not this version",954,2974-Blues,2974-Blues.mp3,
2786,Ella Logan Acc By Perry Boktin And His Orchestra,My Bonnie Lies Over The Ocean,1938.0,Online,http://www.jazz-on-line.com/a/mp3y/1938_141.mp3,Shag,not great,,2789,2786-Shag,2786-Shag.mp3,
2250,Champion Jack Dupree,Junker Blues,1941.0,Online,http://www.jazz-on-line.com/a/mp3a/OKEC3592.mp3,Blues,traditional,,2017,2250-Blues,2250-Blues.mp3,
2860,Dr. Fritz Reiner Conducting Nbc Symphony Orchestra,Symphony From Mathis Der Maler (Part One),1947.0,Online,http://www.jazz-on-line.com/a/2c17/Ar504936.mp3,None,"quality, musical",,2479,2860-None,2860-None.mp3,
2934,Carter Family,Give Him One More As He Goes,1940.0,Online,http://www.jazz-on-line.com/a/mp3a/CONC3355-1.mp3,None,bluegrass,,3008,2934-None,2934-None.mp3,
